node_id,x_pos,y_pos,z_pos,power_generated,power_consumed,fault_status,imbalance,load_ratio,stress_index,x_norm,y_norm,z_norm
25,0.5389497870965693,0.7813667811156438,1.5312266466484583,-0.03868331543683476,-0.5158075310053114,0,-0.02320628267723199,-0.44029910414021983,0.43786558310478263,0.10779682992203334,0.15629939331592213,0.3064528901269365
26,1.158343154889428,2.383912203959953,0.2574651271739059,1.709403657472268,-1.0979830739006968,0,1.740814243519226,-1.606677918471399,1.6109234939464876,0.23168340177225769,0.47686187870100577,0.05152792534145139
27,0.0948900456637152,0.8701963438743343,2.7755566474317868,1.332570537563719,0.7649786633645363,0,1.3085246284038885,-0.35967626872593,0.37148355570576375,0.01897921913803943,0.17406826589056398,0.5554875616736695
28,3.612430249109485,4.422875812606155,2.8025472436376866,-0.21663228872698292,0.6485435547854593,1,-0.23586488366138997,0.5221006095662462,-0.5185602772911513,0.722532114292661,0.8847225437904757,0.5608893395434913
29,4.300708597584208,2.0098820086474234,2.05782914220545,-1.6088213150557893,1.463589314838999,0,-1.6512647525067692,2.5942619095080857,-2.5950314448008913,0.8601965606768908,0.40204337601816403,0.4118447712470324
30,2.7699239483070217,4.844448047986401,2.0895861159138867,0.8545507465686148,1.463589314838999,1,0.8099970883918459,0.3403548797509348,-0.326820098008375,0.5540201107809655,0.9690510387063832,0.4182004707092491
31,1.4374419257577782,1.2658742149364843,1.061332608120953,0.6033286666295822,1.1142839891017675,0,0.5694488348196017,0.27495572854215916,-0.2643866374080478,0.28750671491766816,0.25321702507795596,0.21241038735612894
32,0.1036036868159767,4.561995783586706,0.5410078887854153,-0.01774814210858203,-0.7486777481634656,0,0.0046833699108543006,-0.6185825525310379,0.6148890540262045,0.020722058481853215,0.9125511738115036,0.10827491244529387
33,2.3380674771175576,1.201219288109709,1.6474310139076458,1.343038124227845,-1.2144181824797737,0,1.3782487598741042,-1.5448060709925984,1.5466821195493343,0.4676433096575636,0.24028388524894823,0.32970951531034454
34,0.1087600178760339,2.8433143496388134,4.7068350593564805,-0.5690410397525705,-0.7486777481634656,0,-0.5461372687038499,-0.2777594666629215,0.26990640114769465,0.021753390445628698,0.5687576162637363,0.9420050326630309
35,0.9469659094835052,0.1098198119868232,3.71815705085023,1.0813484576246861,0.8814137719436135,0,1.054031548537601,-0.15636827596840222,0.16775393442439895,0.1894052572809836,0.02196762186780075,0.7441354137043662
36,2.1528224444720383,0.6218857932669936,2.254900873423846,-0.4853003464395596,-0.39937242242623433,1,-0.4729269306601234,-0.06666648293524678,0.06174384725809718,0.43059194094737885,0.12439788144133583,0.4512858309532389
37,3.4515705541195323,3.122121439726437,2.014452438034895,-0.7365224263785923,0.7649786633645363,1,-0.7587958696880079,1.0390945069580642,-1.0382005892271267,0.6903581240670463,0.6245283248298888,0.40316355061497033
38,0.9849499749849184,1.970509372565921,3.649501950151115,0.9173562665533731,1.696459531997153,0,0.8657763935680185,0.4474682325852717,-0.43244873143286416,0.1970025547410335,0.39416753680728694,0.7303950872299995
39,0.4138033731732471,3.6331191397244735,2.6736678119857245,0.6172854488484173,-0.7486777481634656,0,0.6391729662898175,-0.9500861414533641,0.9504384703865171,0.08276595131324833,0.7267448925491966,0.5350959833515074
40,2.974986395527644,4.590109644135225,0.9094489976293696,0.4986527999883186,1.5800244234180758,0,0.45091781132023495,0.6517608436428475,-0.6390597539784947,0.5950352151110402,0.9181748827452618,0.182013077134329
41,1.3078638889151444,2.458923576626809,0.1495689772626945,1.5070303152991582,0.9978488805226905,0,1.4758625439324062,-0.3104081050430931,0.32404374310508094,0.2615894552144863,0.4918666528006727,0.029934069822914893
42,0.1644442772671689,1.9700044777313463,1.4019029797691878,1.0115645465305103,0.5321084462063822,0,0.9947660367879176,-0.33451784654196154,0.3437793657535761,0.03289095239042082,0.394066541016015,0.2805706266725282
43,2.0132097756202127,1.922887374651048,2.36903830226711,-0.7993279463633505,0.5321084462063822,0,-0.8145751748641805,0.9094277778984515,-0.9105570941933614,0.4026676268841751,0.3846415503403947,0.4741287882758763
44,4.24344753231105,4.436662919187099,4.4012085372188805,-0.3701568931341696,-1.0979830739006968,0,-0.33696487429320277,-0.6691939999365261,0.6607070208806659,0.8487436174488066,0.8874804245274922,0.8808382999565995
45,2.1417159915532165,4.739189936488347,0.3005794721823074,0.8615291376780325,-1.0979830739006968,0,0.8936660461561048,-1.2842832828578046,1.2841502154598978,0.4283705087379386,0.9479959089435903,0.06015663857777991
46,3.054595938248502,1.5207924186026631,3.476353069341648,0.08343852897797281,0.9978488805226905,0,0.053490261940005314,0.550576096158398,-0.5432136634035792,0.6109581388087789,0.3042091603224558,0.6957418403952167
47,2.331621047712054,4.804404369066363,4.943326214020885,-0.8691118574575263,-0.9815479653216197,0,-0.838978620878756,-0.25534543916934865,0.2433181062269752,0.4663539415738075,0.9610409685669754,0.9893353204391695
48,2.16151091582073,1.2009227359584351,0.7390107589557598,0.5963502755201646,1.5800244234180758,1,0.548531595378537,0.58429603339828,-0.5711814641628328,0.432329746009522,0.24022456493683506,0.14790232615961474
49,1.0231902936063586,2.695802099593635,2.584905634303837,-0.20965389761756537,-0.5158075310053114,0,-0.19403040477926053,-0.3357050331834815,0.3320814213375934,0.20465110609274068,0.5392502507780829,0.517331515926575
50,1.146149265763751,0.7727280319265106,4.974546010154518,1.3569949064466804,-0.16650220526808018,0,1.3608177270065502,-0.9263357735116585,0.9335544362827861,0.22924446845483304,0.15457135561339522,0.9955835115709439
51,3.587809871255005,2.507834871149816,4.778040950281821,0.7603424665914776,0.4156733376273052,0,0.7472453700686518,-0.27120855891173534,0.27868740150234095,0.7176077247711562,0.5016505415517751,0.9562558629472976
52,1.05900825078176,1.3575274318179265,4.214090334255987,1.2907001909072133,1.696459531997153,1,1.2388004969336728,0.22042326321991174,-0.20406022545779107,0.21181515426611824,0.2715507225683563,0.8433892951219139
53,2.6423164872929044,3.880986348376735,0.3162091854072996,-1.0470608307476743,0.6485435547854593,0,-1.0655820481569571,1.2356195482281447,-1.2378394748141215,0.5284969913715936,0.7763265938341476,0.06328469986128611
54,3.437250275784879,4.50107301089393,1.4430249865507203,-1.2284989995925313,-1.5637235082170051,0,-1.1806268650828131,-0.4866514057167996,0.46684609135283894,0.687493885792841,0.9003645891739934,0.28880060219809994
55,0.341143371042511,0.1201924826947414,0.713248009427539,-1.5355482084069048,-0.9815479653216197,0,-1.5048440764193163,0.273693088308709,-0.292652210001899,0.0682330243516906,0.024042501652680556,0.14274628406237175
56,0.1193368548242168,1.551365677035936,3.3658565385512014,0.1776468089551101,1.1142839891017675,0,0.14413163285128575,0.5637149034643015,-0.5551787251380789,0.02386889270746011,0.3103248307864453,0.6736275562140673
57,0.7888864291653624,4.966278452025676,1.6678894827890645,0.0590141600950113,0.5321084462063822,0,0.04303164221947295,0.2403229818175159,-0.23586318092266054,0.1577873454420743,0.9934211792076008,0.3338039822725056
58,2.318934690894199,1.1526186380840635,2.8217765829899544,-0.8411982930198559,1.1142839891017675,1,-0.8738406866138639,1.4167716638691572,-1.4142411475779235,0.46381650843816824,0.23056213574876874,0.5647378139888861
59,1.1485804213186528,2.498313477270812,3.4243705477891533,0.8510615510139061,-1.3308532910588509,0,0.8901798395825941,-1.4273607109169588,1.4259209636146166,0.22973073056707466,0.4997459454993483,0.6853382897512179
60,2.650273574300315,0.5965412309584656,0.0050184820497878,-0.46785436866601565,0.06636801189007396,0,-0.46944072408661264,0.2757277624029866,-0.277521143862968,0.5300885102391184,0.11932812443551014,0.0010043766751145784
61,4.928397715148318,3.9407221004686295,3.755736193941772,-0.16080515985164232,1.1142839891017675,0,-0.19403040477926053,0.8189288235567291,-0.8121893938430703,0.9857423882659193,0.7882757347969902,0.7516563362497669
62,0.6785133615755279,3.627167134693746,2.39880434600005,0.9557374176551697,-0.16650220526808018,0,0.9599039710528098,-0.7412819615688548,0.7466027716900493,0.1357113244846291,0.7255542932073769,0.48008603186850196
63,4.312210634512409,0.9176097668468391,4.9886323445227,1.161599955382988,0.5321084462063822,1,1.1446729194488814,-0.4128386310434374,0.4227543736973843,0.8624971147325584,0.18355253041874453,0.9984026878750347
64,2.9980007460029663,0.950212683598572,0.6868068814578066,1.196491910930076,-1.3308532910588509,0,1.235314290360162,-1.5608943346261488,1.5614050434614517,0.5996383786772035,0.19007420017971072,0.13745447432128843
65,0.2787385683756466,2.350568889976014,2.6347073960863048,-0.24454585316465324,0.7649786633645363,0,-0.26724074282298704,0.6289328134319857,-0.6248387673519112,0.0557512680536912,0.47019210482171336,0.527298619010273
66,2.2747411115294867,3.3034555391596143,2.49607599771738,-1.0470608307476743,-1.3308532910588509,1,-1.0063165364072737,-0.4173659930052545,0.4011737785578777,0.45497722902386883,0.6608011872216418,0.49955354757654086
67,1.202932386676272,3.22805040275064,2.8900881431775427,1.6849792885893065,-0.39937242242623433,0,1.6954935580635857,-1.1982471829921284,1.2057598770087168,0.24060181671620734,0.6457176472523598,0.5784093857933524
68,0.100322959669275,3.000629969331148,4.953045816888093,-0.34224332869649926,0.6485435547854593,0,-0.36136832030777827,0.6186135500837406,-0.6158523695461824,0.020065871217806234,0.600225982351584,0.9912805585239829
69,3.118452566550664,4.983266962314208,1.7904603971174229,-0.7679251863709714,-1.0979830739006968,0,-0.7343924236734324,-0.4186711533220597,0.40678166704157803,0.6237302787470201,0.9968194473649027,0.3583347798677816
70,0.4960430506108981,2.7068641744115034,3.570758640710539,1.395376057548477,0.5321084462063822,0,1.3782487598741042,-0.5292986664540277,0.5401872145483951,0.09921493549292087,0.5414630343576196,0.7146357515307139
71,1.297583809742882,0.443117652474328,2.4912776990205177,1.1092620220623564,-1.2144181824797737,0,1.1446729194488814,-1.456846506593584,1.457483872860961,0.2595333082919923,0.0886382962818362,0.49859323741829986
72,4.756683716345636,2.581252326311438,4.440118419646597,-0.6876736886126693,0.8814137719436135,0,-0.7134751842323677,1.0872175592078084,-1.085208461808066,0.9513973988674017,0.5163364790370827,0.8886255507535812
73,2.820886910452773,3.5380877025767803,1.617961629360582,-0.6527817330655814,1.5800244234180758,1,-0.6995303579383245,1.6031988506751114,-1.5963289517848238,0.5642133530723187,0.7077354384348089,0.3238116437676329
74,0.8000928744466468,3.536682695385433,2.7704845839032792,0.16020083118156614,0.5321084462063822,0,0.14413163285128575,0.17200539104754986,-0.1669749246557791,0.1600287773990754,0.7074543901781905,0.5544724614397357
75,0.0044734645453542,4.121907772867608,2.4229159496778307,-1.0331040485288392,-0.16650220526808018,0,-1.0272337758483385,0.5429377292038686,-0.550787465085615,0.0008947499531554459,0.824518906835944,0.4849116209795747
76,2.732347750879333,1.4097555817877383,0.5323757051320382,1.1092620220623564,0.4156733376273052,0,1.0958660274197305,-0.45724632799935344,0.4663330733406564,0.5465043921366541,0.28199809293472766,0.10654730560506938
77,2.2677538053856083,1.1420638066830069,0.5201348731649641,1.018542937639928,0.8814137719436135,0,0.9912798302144069,-0.12160418107510458,0.13272772038411115,0.4535796786953632,0.22845081775521198,0.10409747994269682
78,1.5801396811506692,4.1049175122522135,4.116151726606,-0.12591320430455444,-0.8651128567425426,0,-0.0999028272944693,-0.6402360158657416,0.6350670909350264,0.3160480856290498,0.8211202885549441,0.8237882978201492
79,2.812547958160981,3.2081377861735176,2.407229878118098,0.474228431105357,0.2992382290482281,0,0.4648626376142781,-0.18316885365798502,0.18856253344311436,0.5625454562785026,0.6417344603988145,0.4817722803896367
80,1.388473015523211,4.790477551309252,0.971452679550358,0.7428964888179337,1.1142839891017675,0,0.7088970977600332,0.18718620496841962,-0.17599920173277203,0.27771230843601735,0.9582551409392,0.19442221824011363
81,0.5897804745830371,2.26170980658162,4.423315629188033,1.0883268487341036,-0.16650220526808018,0,1.0923798208462197,-0.8044596658965242,0.8104284063268419,0.11796361559480882,0.4524173271362294,0.885262715010424
82,0.3734257433440774,3.7098304134416593,3.2191575047278222,1.4477139908691088,-1.3308532910588509,0,1.4863211636529385,-1.6511559098613853,1.6529850225452445,0.07468991046573627,0.7420897035038784,0.644267864105519
83,1.084560648007041,1.6916623437235112,2.981831886595608,0.05203576898559372,1.463589314838999,0,0.008169576484365088,0.9018597971791867,-0.8918885805037685,0.2169259595465744,0.33838883915931817,0.5967705705226468
84,1.1581355816840844,2.285535764248656,1.1656682424022136,0.9731833954287137,0.8814137719436135,0,0.9459591447587666,-0.09615645150422966,0.10708811649037057,0.23164188448428666,0.45718331261005696,0.233291657113747
85,2.5254509752408145,1.8326110650146188,2.503278041891761,-1.1622042840530644,-0.5158075310053114,0,-1.1457647993477051,0.35905829545819473,-0.37058705379371276,0.5051223987322737,0.3665832801809855,0.5009949326627342
86,1.6463581003295409,1.4686519074466848,4.519151833780038,-0.3666676975794608,0.4156733376273052,1,-0.3787993531753322,0.4632622967897329,-0.462131400183401,0.3292926138593796,0.2937793206391953,0.9044429467157039
87,4.503744423137302,4.492486894481195,0.7940288134852619,-0.7539684041521363,0.2992382290482281,1,-0.7622820762615187,0.6841179384232513,-0.6864802370069918,0.9008063148306759,0.8986470797806018,0.1589133948715075
88,0.5931394347322344,2.44821729444132,0.3938071719210878,-0.4504083908924717,1.5800244234180758,0,-0.4973303766746989,1.4117696525501713,-1.4037265188660737,0.11863545045695532,0.48972503960351105,0.07881481572442842
89,1.937385290270108,3.186260973972628,0.9985339748418154,0.3835093466829286,-0.8651128567425426,0,0.4090833324381055,-0.9130872026435993,0.9113682057031836,0.3875017629263397,0.6373583689686116,0.19984214822148721
90,3.875460591914136,3.268918656088457,1.1174131987512066,-1.0993987640683063,1.5800244234180758,1,-1.1457647993477051,2.0720769827343557,-2.0680807527721763,0.7751415369262515,0.6538926597522025,0.22363410731703973
91,0.3094608895205408,0.911586405785032,2.59477486033306,-0.5062355197678123,-0.5158075310053114,0,-0.49035796352767735,-0.14121599778357147,0.13537945348703903,0.06189612404316549,0.1823476574929478,0.5193066989255067
92,2.701118048233735,0.6518724837015355,4.497975494282168,-1.3261964751243773,-1.5637235082170051,0,-1.2782406491411151,-0.41593256140424273,0.3950147462428522,0.5402580533770843,0.13039621875966828,0.9002048083214723
93,4.390947234990108,3.9607967663265975,0.3069804150014593,1.3535057108919715,0.4156733376273052,0,1.3399004875654854,-0.5782329940228621,0.5883654130144887,0.8782454388502053,0.7922913369065914,0.061437694802055964
94,3.047307420248618,1.778658397562594,1.2406052112976078,-0.7365224263785923,-0.28293731384715726,0,-0.7274200105264108,0.2073260778821591,-0.21346289794969098,0.609500342268122,0.35579094885294166,0.24828920874701488
95,4.410714574373597,1.457988475135259,1.3654044761964528,1.3221029508995925,0.4156733376273052,0,1.3085246284038885,-0.5630750859102511,0.5730764968691099,0.8821991587932309,0.2916462788447111,0.27326597851371065
96,4.141678561894207,0.2130118392295754,2.525682936056768,-0.6492925375108726,1.696459531997153,0,-0.6995303579383245,1.6909457133280152,-1.6832844792334847,0.828388525642454,0.04260946593244518,0.5054789485234057
97,3.261493728020634,1.0891823581722289,2.483370855427951,-1.1482475018342293,-0.39937242242623433,0,-1.1353061796271728,0.4461615761126105,-0.45671985579652935,0.652340335052814,0.21787276591110818,0.4970107969115158
98,4.792095662681049,2.6958029488941397,4.723764256188037,-1.497167057305108,0.4156733376273052,0,-1.5083302829928271,1.5018904374839368,-1.5097362828186442,0.9584802396954709,0.5392504206664845,0.9453931668154203
99,0.0323966997298996,0.0803299816356106,0.4130483342565455,0.8301263776856533,-1.3308532910588509,1,0.8692626001415293,-1.4188894205599525,1.4173259375286549,0.006479753057576448,0.016068673122753167,0.0826656563690899
100,0.5237410430726291,1.0109800629749488,2.600366706989857,1.2872109953525046,-0.8651128567425426,1,1.3120108349773991,-1.3146472384445036,1.3180055630420455,0.1047548871805611,0.20222970097584764,0.5204258262427285
101,2.9958608534821622,3.809896418078909,2.1317811424663446,-0.8935362263404878,0.18280312046915104,0,-0.8982441326284394,0.709931962727112,-0.7141740800018695,0.5992103728858676,0.7621062388805411,0.4266451956389559
102,0.7253015982096311,2.913165839014749,2.642929829134188,1.116240413171774,-0.28293731384715726,1,1.1237556800078168,-0.8888360958312757,0.8943355387447042,0.14506956843898577,0.58273024176502,0.5289442201868947
103,4.768587491447065,2.407496547182744,0.0325397363032492,1.6675333108157624,-0.28293731384715726,0,1.674576318622521,-1.124603808456069,1.1326060335054906,0.9537783056805424,0.4815795332347876,0.006512358086195506
104,0.9125943869050008,3.0994334879558503,4.804049851638002,-0.48181115088485077,0.8814137719436135,0,-0.5077889963952313,0.9078302795293297,-0.9044686130241466,0.18253051447142296,0.61998997845655,0.9614611687764992
105,2.8195413540717977,2.552909595200814,1.014336728898193,0.6347314266219612,0.8814137719436135,0,0.6077971071282203,0.10326007351375831,-0.09383199691660427,0.5639442246380505,0.5106669883643647,0.20300484112729708
106,1.0308638554008671,1.301934224827627,0.0216438230811949,0.9731833954287137,1.2307190976808446,0,0.9355005250382343,0.1216963202563591,-0.10892319836542697,0.20618591630226882,0.2604302286657824,0.004331698479220004
107,2.859801319511781,4.049150538685743,0.5305908659061154,1.4512031864238175,1.5800244234180758,1,1.4026522058886797,0.060462675388558644,-0.04413762662444038,0.5719967311073094,0.8099650355467998,0.10619009582140136
108,3.592473798970262,2.1649870988220057,2.8137607772196005,-1.6367348794934595,1.2307190976808446,1,-1.672181991947834,2.4158270898036487,-2.4186582193315322,0.7185405697870131,0.4330695625420964,0.563133566276506
109,3.2127431900809382,2.7612406452382467,0.2813900760249915,-0.18871872428931263,1.2307190976808446,1,-0.2254062639408576,0.9261015138349928,-0.9187998066732521,0.642589605814746,0.5523401404827941,0.05631615818575453
110,3.8203018298511138,3.212842860044594,4.597165328612254,0.18811439561923643,0.4156733376273052,0,0.17550749201288285,0.07295590058021072,-0.06845163129173691,0.7641090811480435,0.6426756319578433,0.9200562205655054
111,1.1627764001027552,0.4050643196222392,1.3016013035914793,1.4512031864238175,-1.5637235082170051,0,1.4967797833734708,-1.7893985462072348,1.7900871644963012,0.23257010734614458,0.08102636167932069,0.26049669534661146
112,0.7688134450664852,3.432023095892786,4.176443324620011,-0.39109206646242234,0.6485435547854593,0,-0.4101752123369293,0.6571361495835455,-0.6546859630968852,0.1537724926584946,0.6865189827603941,0.8358547900681821
113,2.8139561579674104,4.543740923508215,2.985200700602268,0.21602796005690675,-0.9815479653216197,0,0.24523162348309857,-0.9078597418418318,0.9043820533356984,0.5628271141966691,0.9088995934982719,0.5974447899733732
114,0.1272918651099686,4.614270148472742,0.102110973538318,-0.6981412752767956,-0.9815479653216197,0,-0.6681544987767275,-0.37305118021320843,0.36256610041363896,0.025459996204171505,0.9230077887011162,0.020436036051870513
115,1.2359702948737623,0.1057119409575785,3.718457830066087,0.49516360443360974,0.5321084462063822,0,0.47880746390832124,-0.04100085828174256,0.0478105928787695,0.24720981964377226,0.021145910777428747,0.7441956103187545
116,3.1762912649561343,1.3171376734554996,2.4485368614953504,1.3011677775713397,0.06636801189007396,1,1.298066008683356,-0.7621582682389325,0.7703030326463528,0.6352987559673462,0.2634714250082394,0.49003927630829547
117,3.6556374945236896,3.4598675316812457,4.58474392507695,0.8894427021157028,-0.9815479653216197,0,0.9180694921706803,-1.2226115553315557,1.2232579390181373,0.7311741143394668,0.6920887977642345,0.917570256112654
118,3.057054804172973,3.706889140216858,3.850810688391074,-0.757457599706845,0.8814137719436135,1,-0.7831993157025834,1.1507090681647878,-1.149178692855196,0.6114499433482875,0.7415013508483477,0.7706841226751915
119,1.9369170635350876,2.409844195206711,2.950015809017148,1.6361305508233834,-1.0979830739006968,1,1.6676039054754994,-1.5813137068695478,1.5852147951476068,0.38740811160866895,0.4820491410690769,0.590403042274779
120,4.5625603047617584,4.902941415904339,4.851437109534652,-0.708608861940922,1.3471542062599218,0,-0.7483372499674755,1.4741536846655416,-1.469176167020557,0.9125702411555042,0.9807516614350905,0.9709450437922617
121,4.744042361382429,1.7986657365168437,0.210341760367369,-0.15382676874222476,-0.7486777481634656,0,-0.13127868645606636,-0.5395526563502897,0.5348946394116368,0.9488689666765404,0.35979308333829857,0.042096864314670294
122,1.4084767517061918,4.725787018059382,4.0334025393507655,-0.14684837763280717,-1.3308532910588509,0,-0.10687524044149087,-0.9660531330460459,0.9578753060630882,0.2817133107533921,0.9453148786390784,0.8072272435532798
123,0.6320412239933365,0.8180054673343551,4.063271747764024,-0.5899762130808233,0.06636801189007396,0,-0.5914579541594902,0.3684934606412933,-0.37117510826284916,0.12641630437144144,0.1636283514522029,0.8132051340661455
124,4.145856672047511,1.7396070851019765,3.02796524284177,-1.710007986142344,0.8814137719436135,0,-1.734933710271028,2.1846482151627353,-2.19091367771656,0.8292242009509415,0.34797938507354714,0.6060034952394654
125,2.124106458659793,1.6678890867906908,0.9374868960567712,-1.7518783327988494,-0.6322426395843884,0,-1.7314475036975174,0.8051021047102827,-0.8238929200018626,0.42484837760853394,0.3336333955884538,0.18762445741233647
126,0.4798459429113866,0.8435517841553658,0.5436818577733832,-0.32479735092295536,-0.28293731384715726,0,-0.31604763485213805,-0.08879989141344598,0.08580658399108292,0.09597530741305997,0.16873846608348944,0.1088100687046668
127,3.8334387310289744,2.177323703363225,0.4931030719623946,-0.1398699865233896,0.5321084462063822,1,-0.1556821324706419,0.380470285086476,-0.37718115238349104,0.7667366289008709,0.4355372945368171,0.09868745548812236
128,1.198803286499663,4.665604236839994,1.269110020310022,0.7463856843726425,-1.5637235082170051,1,0.792566055524292,-1.534030498781553,1.5307018404994337,0.2397759440280172,0.93327631695461,0.2539940344326772
129,4.477679614543327,3.008650081229864,4.382366230854712,-0.8760902485669438,1.5800244234180758,0,-0.9226475786430149,1.8290983035994997,-1.823612901435247,0.8955930207423869,0.6018302719814879,0.8770672845719109
130,1.4197059777817769,0.3991292827362286,0.891193982064441,-0.15033757318751598,1.3471542062599218,1,-0.19054419820574975,0.9796925546864858,-0.971466089016894,0.2839592991597462,0.07983915653186538,0.17835959951791644
131,4.115216117000358,4.192348875943702,0.293959219455927,-1.5181022306333607,0.8814137719436135,0,-1.5431923487279349,1.9474770514196424,-1.9519542579201108,0.8230956992236687,0.8386094747246604,0.05883169064416694
132,4.102723929715117,4.512925851114263,4.661638026282983,0.8475723554591973,-0.8651128567425426,0,0.8727488067150401,-1.1308361418162942,1.131870360535209,0.8205971024705354,0.9027355521843012,0.932959499501201
133,0.932948943231806,4.22857719049077,1.310516692497627,0.6766017732784667,0.8814137719436135,0,0.6496315860103498,0.07763769127177722,-0.06801642348129673,0.18660168529110066,0.8458563448520035,0.26228098162642166
134,4.4908620588526285,4.824879621080366,2.2012453087134904,1.0569240887417246,-0.8651128567425426,0,1.0819212011256873,-1.220864984552948,1.2230375271624758,0.8982296777022529,0.9651367012563148,0.4405474448933624
